210605_225519_127717 :: res_from_gt_mot15_mot17_210605_222723_8_0_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou0	36.039	29.201	44.961	17.006	12.454	42.000	50.911	546.000	511.000	112295.000	77553.000	5316.000	35.747	51.76	52.655	60.727	78.115	40.017	64.008	51.343	32.864	3791.000	42.491	50.931	62.315	43.036	48327.000	63968.000	29226.000	17.042	43.053	62.339	68.000	246.000	232.000	45.055	5.494	48346.000	29207.000	63949.000	0.976	88.055	76.612
210605_225514_260879 :: res_from_gt_mot15_mot17_210605_222723_12_0_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou0	58.014	52.69	64.08	62.813	37.729	13.000	78.574	546.000	515.000	112295.000	82551.000	5316.000	56.618	77.019	67.526	80.236	85.745	60.195	76.301	78.251	59.706	4084.000	16.667	78.575	92.729	68.168	76549.000	35746.000	6002.000	62.824	68.169	92.731	206.000	249.000	91.000	45.604	1.129	76550.000	6001.000	35745.000	0.191	59.910	83.654
210605_225515_635318 :: res_from_gt_mot15_mot17_210605_222723_12_3_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou3	59.568	54.441	65.371	67.252	37.729	13.000	80.637	546.000	505.000	112295.000	77566.000	5316.000	56.314	81.527	67.504	83.562	86.062	60.637	74.279	83.105	61.73	4084.000	16.667	80.638	98.689	68.168	76549.000	35746.000	1017.000	67.263	68.169	98.690	206.000	249.000	91.000	45.604	0.191	76550.000	1016.000	35745.000	0.191	59.910	83.654
210605_225516_123994 :: res_from_gt_mot15_mot17_210605_222723_12_1_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou1	59.475	54.338	65.293	66.705	37.729	13.000	80.377	546.000	508.000	112295.000	78181.000	5316.000	56.424	81.044	67.524	83.252	85.962	60.66	74.623	82.597	61.637	4084.000	16.667	80.378	97.913	68.168	76549.000	35746.000	1632.000	66.715	68.169	97.914	206.000	249.000	91.000	45.604	0.307	76550.000	1631.000	35745.000	0.191	59.910	83.654
210605_225513_293658 :: res_from_gt_mot15_mot17_210605_222723_12_5_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou5	59.479	54.303	65.335	68.067	37.729	9.000	81.027	546.000	501.000	112295.000	76653.000	5316.000	55.977	82.005	67.355	83.875	86.266	60.438	73.677	83.607	61.599	4083.000	16.667	81.027	99.864	68.168	76549.000	35746.000	104.000	68.074	68.168	99.864	206.000	249.000	91.000	45.604	0.020	76549.000	104.000	35746.000	0.132	59.896	83.654
210605_225511_926470 :: res_from_gt_mot15_mot17_210605_222723_12_7_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou7	57.363	51.747	63.742	63.172	26.557	2.000	77.431	546.000	489.000	112295.000	70941.000	5316.000	52.834	83.634	65.361	84.953	87.299	57.996	69.434	85.306	59.231	5508.000	22.161	77.431	100.000	63.174	70941.000	41354.000	0.000	63.174	63.174	100.000	145.000	280.000	121.000	51.282	0.000	70941.000	0.000	41354.000	0.032	87.188	85.309
210605_225512_618324 :: res_from_gt_mot15_mot17_210605_222723_12_4_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou4	59.563	54.422	65.38	67.539	37.729	13.000	80.774	546.000	503.000	112295.000	77244.000	5316.000	56.213	81.72	67.469	83.686	86.133	60.587	74.079	83.308	61.714	4084.000	16.667	80.775	99.100	68.168	76549.000	35746.000	695.000	67.550	68.169	99.102	206.000	249.000	91.000	45.604	0.131	76550.000	694.000	35745.000	0.191	59.910	83.654
210605_225507_655967 :: res_from_gt_mot15_mot17_210605_222723_12_6_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou6	59.07	53.788	65.048	66.918	34.982	7.000	80.185	546.000	499.000	112295.000	75153.000	5316.000	55.248	82.553	66.943	84.216	86.577	59.912	72.605	84.18	61.119	4349.000	19.048	80.185	100.000	66.925	75153.000	37142.000	0.000	66.924	66.925	100.000	191.000	251.000	104.000	45.971	0.000	75153.000	0.000	37142.000	0.105	64.984	84.181
210605_225505_056980 :: res_from_gt_mot15_mot17_210605_222723_8_4_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou4	40.175	32.265	50.123	41.143	12.454	20.000	59.387	546.000	436.000	112295.000	50458.000	5316.000	33.29	74.086	52.131	76.491	80.548	40.841	54.889	75.296	41.329	3790.000	42.491	59.403	95.777	43.036	48327.000	63968.000	2131.000	41.160	43.047	95.802	68.000	246.000	232.000	45.055	0.398	48340.000	2118.000	63955.000	0.465	88.043	76.623
210605_225503_777835 :: res_from_gt_mot15_mot17_210605_222723_8_3_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou3	40.392	32.609	50.148	39.417	12.454	24.000	58.688	546.000	439.000	112295.000	52397.000	5316.000	33.898	72.648	52.449	75.453	80.019	41.222	56.304	73.789	41.547	3790.000	42.491	58.706	92.232	43.036	48327.000	63968.000	4070.000	39.437	43.049	92.261	68.000	246.000	232.000	45.055	0.763	48342.000	4055.000	63953.000	0.558	88.039	76.621
210605_225506_796468 :: res_from_gt_mot15_mot17_210605_222723_12_8_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou8	49.089	42.908	56.281	50.437	10.256	0.000	67.054	546.000	467.000	112295.000	56638.000	5316.000	43.386	86.02	57.228	86.898	89.112	49.381	57.429	87.761	50.4	9992.000	31.502	67.054	100.000	50.437	56638.000	55657.000	0.000	50.437	50.437	100.000	56.000	318.000	172.000	58.242	0.000	56638.000	0.000	55657.000	0.000	198.109	87.763
210605_225502_652631 :: res_from_gt_mot15_mot17_210605_222723_4_1_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou1	54.567	46.335	64.435	51.924	25.458	0.000	69.147	546.000	469.000	112295.000	62688.000	5316.000	47.777	85.584	65.784	88.685	90.247	55.463	63.751	87.354	55.689	1510.000	25.824	69.147	96.507	53.874	60498.000	51797.000	2190.000	51.924	53.874	96.507	139.000	266.000	141.000	48.718	0.412	60498.000	2190.000	51797.000	0.000	28.028	89.350
210605_225502_280284 :: res_from_gt_mot15_mot17_210605_222723_12_2_210605_222741_x99	log/no_ibt_mot17_sdp_0_6_100_60/log/MOT17_SDP_0_6_100_100/res_from_gt_assoc0_iou2	59.537	54.412	65.34	66.989	37.729	13.000	80.511	546.000	506.000	112295.000	77862.000	5316.000	56.379	81.312	67.516	83.427	86.006	60.658	74.443	82.879	61.698	4084.000	16.667	80.512	98.314	68.168	76549.000	35746.000	1313.000	66.999	68.169	98.315	206.000	249.000	91.000	45.604	0.247	76550.000	1312.000	35745.000	0.191	59.910	83.654
210605_225452_661202 :: res_from_gt_mot15_mot17_210605_222723_4_0_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou0	52.98	44.787	62.87	47.584	25.458	0.000	67.274	546.000	480.000	112295.000	67561.000	5316.000	47.99	79.765	65.748	84.771	89.939	54.902	65.259	81.081	52.912	1510.000	25.824	67.274	89.546	53.874	60498.000	51797.000	7063.000	47.584	53.874	89.546	139.000	266.000	141.000	48.718	1.329	60498.000	7063.000	51797.000	0.000	28.028	89.350
210605_225458_364984 :: res_from_gt_mot15_mot17_210605_222723_4_2_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou2	54.623	46.399	64.475	52.226	25.458	0.000	69.282	546.000	468.000	112295.000	62349.000	5316.000	47.73	85.965	65.772	88.887	90.308	55.454	63.541	87.754	55.76	1510.000	25.824	69.282	97.031	53.874	60498.000	51797.000	1851.000	52.226	53.874	97.031	139.000	266.000	141.000	48.718	0.348	60498.000	1851.000	51797.000	0.000	28.028	89.350
210605_225501_407018 :: res_from_gt_mot15_mot17_210605_222723_4_8_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou8	52.192	43.184	63.171	48.681	16.300	0.000	65.484	546.000	434.000	112295.000	54666.000	5316.000	43.597	89.558	63.97	90.65	92.285	52.47	58.389	91.515	53.435	1795.000	37.179	65.484	100.000	48.681	54666.000	57629.000	0.000	48.681	48.681	100.000	89.000	254.000	203.000	46.520	0.000	54666.000	0.000	57629.000	0.000	36.873	91.517
210605_225459_003480 :: res_from_gt_mot15_mot17_210605_222723_8_5_210605_222741_x99	log/no_ibt_mot17_dpm_0_6_100_60/log/MOT17_DPM_0_6_100_100/res_from_gt_assoc0_iou5	39.668	31.671	49.77	42.897	12.454	6.000	60.119	546.000	424.000	112295.000	48477.000	5316.000	32.495	75.272	51.563	77.32	81.106	40.209	53.297	76.54	40.794	3786.000	42.491	60.119	99.691	43.036	48327.000	63968.000	150.000	42.901	43.036	99.691	68.000	246.000	232.000	45.055	0.028	48327.000	150.000	63968.000	0.139	87.973	76.637
210605_225456_153062 :: res_from_gt_mot15_mot17_210605_222723_4_7_210605_222741_x99	log/no_ibt_mot17_0_6_100_60/log/MOT17_0_6_100_100/res_from_gt_assoc0_iou7	53.835	45.175	64.273	51.655	21.612	0.000	68.122	546.000	453.000	112295.000	58006.000	5316.000	45.79	88.647	65.231	90.155	91.591	54.238	60.872	90.57	55.132	1471.000	31.136	68.122	100.000	51.655	58006.000	54289.000	0.000	51.655	51.655	100.000	118.000	258.000	170.000	47.253	0.000	58006.000	0.000	54289.000	0.000	28.477	90.571
