confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP	confidence_threshold	TP	FP
0.032	40.81858444213867	0.0856898054480552	0.032	40.81858444213867	0.0853970944881439	0.032	40.77347946166992	0.085324227809906	0.032	40.63876724243164	0.0851788744330406	0.032	40.68357467651367	0.0851426124572753	0.032	40.5494499206543	0.0850701853632927	0.032	40.28384399414063	0.0849978774785995	0.032	39.97833251953125	0.084889642894268	0.032	39.33901977539063	0.0841042920947074
0.033	41.039825439453125	0.0856898054480552	0.033	41.039825439453125	0.0853970944881439	0.033	40.99447250366211	0.085324227809906	0.033	40.859031677246094	0.0851788744330406	0.033	40.90407943725586	0.0851426124572753	0.033	40.769229888916016	0.0850701853632927	0.033	40.5021858215332	0.0849978774785995	0.033	40.19501495361328	0.084889642894268	0.033	39.55223846435547	0.0841042920947074
0.034	41.371681213378906	0.0856898054480552	0.034	41.371681213378906	0.0853970944881439	0.034	41.325965881347656	0.085324227809906	0.034	41.18942642211914	0.0851788744330406	0.034	41.234840393066406	0.0851426124572753	0.034	41.098899841308594	0.0850701853632927	0.034	40.82969284057617	0.0849978774785995	0.034	40.5200424194336	0.084889642894268	0.034	39.872066497802734	0.0841042920947074
0.035	41.70354080200195	0.0856898054480552	0.035	41.70354080200195	0.0853970944881439	0.035	41.6574592590332	0.085324227809906	0.035	41.51982498168945	0.0851788744330406	0.035	41.56560134887695	0.0851426124572753	0.035	41.42857360839844	0.0850701853632927	0.035	41.157203674316406	0.0849978774785995	0.035	40.84506988525391	0.084889642894268	0.035	40.19189834594727	0.0841042920947074
0.036	41.81415939331055	0.0856898054480552	0.036	41.81415939331055	0.0853970944881439	0.036	41.7679557800293	0.085324227809906	0.036	41.62995529174805	0.0851788744330406	0.036	41.67585372924805	0.0851426124572753	0.036	41.5384635925293	0.0850701853632927	0.036	41.26637649536133	0.0849978774785995	0.036	40.95341110229492	0.084889642894268	0.036	40.29850769042969	0.0841042920947074
0.037	42.25663757324219	0.0856898054480552	0.037	42.25663757324219	0.0853970944881439	0.037	42.20994567871094	0.085324227809906	0.037	42.07048416137695	0.0851788744330406	0.037	42.11686706542969	0.0851426124572753	0.037	41.978023529052734	0.0850701853632927	0.037	41.70305633544922	0.0849978774785995	0.037	41.38678359985352	0.084889642894268	0.037	40.72494888305664	0.0841042920947074
0.038	42.477874755859375	0.0856898054480552	0.038	42.477874755859375	0.0853970944881439	0.038	42.430938720703125	0.085324227809906	0.038	42.290748596191406	0.0851788744330406	0.038	42.33737564086914	0.0851426124572753	0.038	42.19780349731445	0.0850701853632927	0.038	41.9213981628418	0.0849978774785995	0.038	41.60346603393555	0.084889642894268	0.038	40.93816757202149	0.0841042920947074
0.039	42.80973434448242	0.0856898054480552	0.039	42.80973434448242	0.0853970944881439	0.039	42.76243209838867	0.085324227809906	0.039	42.62114334106445	0.0851788744330406	0.039	42.66813659667969	0.0851426124572753	0.039	42.52747344970703	0.0850701853632927	0.039	42.24890899658203	0.0849978774785995	0.039	41.92849349975586	0.084889642894268	0.039	41.25799560546875	0.0841042920947074
0.04	42.920352935791016	0.0856898054480552	0.04	42.920352935791016	0.0853970944881439	0.04	42.872928619384766	0.085324227809906	0.04	42.73127746582031	0.0851788744330406	0.04	42.77838897705078	0.0851426124572753	0.04	42.63736343383789	0.0850701853632927	0.04	42.35807800292969	0.0849978774785995	0.04	42.03683853149414	0.084889642894268	0.04	41.36460494995117	0.0841042920947074
0.041	42.920352935791016	0.0856898054480552	0.041	42.920352935791016	0.0853970944881439	0.041	42.872928619384766	0.085324227809906	0.041	42.73127746582031	0.0851788744330406	0.041	42.77838897705078	0.0851426124572753	0.041	42.63736343383789	0.0850701853632927	0.041	42.35807800292969	0.0849978774785995	0.041	42.03683853149414	0.084889642894268	0.041	41.36460494995117	0.0841042920947074
